subzone,planning_area,supply,n_centres,pct_full_avg,demand_2026,organic_2026,bto_2026,gap_2026,demand_2027,organic_2027,bto_2027,gap_2027,demand_2028,organic_2028,bto_2028,gap_2028,demand_2029,organic_2029,bto_2029,gap_2029,demand_2030,organic_2030,bto_2030,gap_2030,demand_2031,organic_2031,bto_2031,gap_2031,gap_trend,centres_needed_2031,category,bto_share_2031,first_deficit_year,supply_younger,supply_older,demand_younger_2026,demand_older_2026,gap_younger_2026,gap_older_2026,demand_younger_2027,demand_older_2027,gap_younger_2027,gap_older_2027,demand_younger_2028,demand_older_2028,gap_younger_2028,gap_older_2028,demand_younger_2029,demand_older_2029,gap_younger_2029,gap_older_2029,demand_younger_2030,demand_older_2030,gap_younger_2030,gap_older_2030,demand_younger_2031,demand_older_2031,gap_younger_2031,gap_older_2031
Upper Paya Lebar,Serangoon,600.0,6.0,0.13333333333333333,425.95500776563614,425.95500776563614,0.0,-174.04499223436386,421.59963739805636,421.59963739805636,0.0,-178.40036260194364,417.3355095411014,417.3355095411014,0.0,-182.66449045889863,413.1608110612438,413.1608110612438,0.0,-186.8391889387562,409.0737649558597,409.0737649558597,0.0,-190.9262350441403,405.07262963334676,405.07262963334676,0.0,-194.92737036665324,-20.882378132289375,0.0,Relocation candidate,0.0,,323.3333333333333,260.0,229.26093076511788,196.69407700051823,-94.07240256821544,-63.305922999481766,224.69303232239747,196.90660507565883,-98.64030101093584,-63.09339492434117,220.21614675358182,197.11936278751955,-103.11718657975149,-62.88063721248045,215.82846067702064,197.33235038422313,-107.50487265631267,-62.66764961577687,211.52819684169953,197.5455681141602,-111.80513649163379,-62.454431885839796,207.3136134073568,197.75901622598994,-116.01971992597652,-62.24098377401006
Tai Seng,Hougang,800.0,8.0,0.2,669.2247353750365,308.3047353750364,360.9200000000001,-130.77526462496348,758.4481733114512,305.1281733114511,453.32000000000005,-41.55182668854877,805.7381075318293,302.01810753182923,503.7200000000001,5.738107531829314,802.6932165971753,298.9732165971752,503.7200000000001,2.693216597175251,799.7122054011834,295.9922054011833,503.7200000000001,-0.2877945988166175,796.7938046455772,293.07380464557707,503.7200000000001,-3.206195354422789,127.5690692705407,0.0,Comfortable,0.632183630273155,2028.0,450.0,300.0,396.76483860077155,272.4598967742649,-53.235161399228446,-27.540103225735095,452.23569227811095,306.21248103334017,2.235692278110946,6.212481033340168,481.0456046447523,324.692502887077,31.045604644752302,24.692502887077012,477.847799538106,324.8454170590693,27.847799538106017,24.84541705906929,474.7137089462618,324.99849645492156,24.713708946261818,24.998496454921565,471.64206339241883,325.1517412531583,21.642063392418834,25.15174125315832
Tengeh,Tuas,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Comfortable,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yuhua West,Jurong East,200.0,2.0,0.7,407.1453158300437,407.1453158300437,0.0,207.14531583004373,402.68800098475174,402.68800098475174,0.0,202.68800098475174,398.32344474462303,398.32344474462303,0.0,198.32344474462303,394.04980321221836,394.04980321221836,0.0,194.04980321221836,389.8652692333551,389.8652692333551,0.0,189.8652692333551,385.76807166502283,385.76807166502283,0.0,185.76807166502283,-21.377244165020898,2.0,Urgent: deficit today,0.0,2026.0,120.0,80.0,233.14670925266222,173.99860657738157,113.14670925266222,93.99860657738157,228.5013888024381,174.18661218231358,108.5013888024381,94.18661218231358,223.94862381720188,174.37482092742115,103.94862381720188,94.37482092742115,219.486570180021,174.56323303219736,99.486570180021,94.56323303219736,215.11342051698256,174.7518487163725,95.11342051698256,94.7518487163725,210.82740346510863,174.9406681999142,90.82740346510863,94.9406681999142
Braddell,Toa Payoh,400.0,4.0,0.2,228.89304735775093,228.89304735775093,0.0,-171.10695264224907,226.61012803835365,226.61012803835365,0.0,-173.38987196164635,224.37515563713558,224.37515563713558,0.0,-175.62484436286442,222.18717749713383,222.18717749713383,0.0,-177.81282250286617,220.04525994542675,220.04525994542675,0.0,-179.95474005457325,217.94848791489036,217.94848791489036,0.0,-182.05151208510964,-10.944559442860566,0.0,Comfortable,0.0,,200.0,133.33333333333334,120.4591331138755,108.43391424387545,-79.5408668861245,-24.899419089457894,118.0590508812597,108.55107715709399,-81.9409491187403,-24.782256176239358,115.70678897222098,108.66836666491463,-84.29321102777902,-24.664966668418714,113.40139459301085,108.785782904123,-86.59860540698915,-24.547550429210347,111.14193393377433,108.90332601165244,-88.85806606622567,-24.430007321680904,108.92749179030612,109.02099612458422,-91.07250820969388,-24.312337208749128
Bidadari,Toa Payoh,600.0,6.0,0.3333333333333333,1252.72,0.0,1252.72,652.72,1252.72,0.0,1252.72,652.72,1252.72,0.0,1252.72,652.72,1252.72,0.0,1252.72,652.72,1252.72,0.0,1252.72,652.72,1252.72,0.0,1252.72,652.72,0.0,7.0,Urgent: deficit today,1.0,2026.0,300.0,200.0,797.1854545454546,455.5345454545455,497.1854545454546,255.53454545454548,797.1854545454546,455.5345454545455,497.1854545454546,255.53454545454548,797.1854545454546,455.5345454545455,497.1854545454546,255.53454545454548,797.1854545454546,455.5345454545455,497.1854545454546,255.53454545454548,797.1854545454546,455.5345454545455,497.1854545454546,255.53454545454548,797.1854545454546,455.5345454545455,497.1854545454546,255.53454545454548
Woodleigh,Toa Payoh,300.0,3.0,0.3333333333333333,71.64013104219674,71.64013104219674,0.0,-228.35986895780326,70.90133231301616,70.90133231301616,0.0,-229.09866768698384,70.17799776745358,70.17799776745358,0.0,-229.82200223254642,69.46982009404068,69.46982009404068,0.0,-230.5301799059593,68.77649810519047,68.77649810519047,0.0,-231.22350189480954,68.0977366151831,68.0977366151831,0.0,-231.9022633848169,-3.5423944270136474,0.0,Comfortable,0.0,,170.0,113.33333333333334,38.857784875443706,32.782346166753044,-131.1422151245563,-80.5509871665803,38.08356480040635,32.817767512609805,-131.91643519959365,-80.51556582072354,37.32477063620031,32.85322713125326,-132.6752293637997,-80.48010620208008,36.581095030003496,32.88872506403719,-133.4189049699965,-80.44460826929615,35.85223675283043,32.92426135236004,-134.14776324716956,-80.4090719809733,35.13790057751811,32.95983603766499,-134.8620994224819,-80.37349729566836
Taman Jurong,Jurong West,1700.0,17.0,0.3058823529411765,1734.747760998597,1338.547760998597,396.20000000000005,34.74776099859696,1861.8650821981673,1323.4250821981673,538.44,161.86508219816733,1847.0561911928057,1308.6161911928057,538.44,147.05619119280573,1832.5548494136947,1294.1148494136946,538.44,132.55484941369468,1818.354942606649,1279.914942606649,538.44,118.35494260664905,1804.4504783552304,1266.0104783552304,538.44,104.45047835523042,69.70271735663346,2.0,Urgent: deficit today,0.2983955539144482,2026.0,900.0,616.6666666666667,1040.94030569878,693.8074552998169,140.9403056987801,77.14078863315012,1115.7400018118853,746.125080386282,215.74000181188535,129.45841371961524,1100.3364802785027,746.719710914303,200.33648027850268,130.0530442476363,1085.2398654727076,747.3149839409871,185.2398654727076,130.64831727432033,1070.444042446094,747.910900160555,170.44404244609404,131.24423349388826,1055.943018087254,748.5074602679765,155.9430180872539,131.84079360130977
Lakeside (Leisure),Jurong East,0.0,0.0,,12.8149948468969,12.8149948468969,0.0,12.8149948468969,12.665600269713549,12.665600269713549,0.0,12.665600269713549,12.519296762817486,12.519296762817486,0.0,12.519296762817486,12.376022862006423,12.376022862006423,0.0,12.376022862006423,12.235718327852245,12.235718327852245,0.0,12.235718327852245,12.098324121298237,12.098324121298237,0.0,12.098324121298237,-0.7166707255986626,1.0,Urgent: deficit today,0.0,2026.0,0.0,0.0,7.771556975088741,5.043437871808161,7.771556975088741,5.043437871808161,7.616712960081271,5.048887309632278,7.616712960081271,5.048887309632278,7.464954127240062,5.054342635577425,7.464954127240062,5.054342635577425,7.3162190060007,5.059803856005721,7.3162190060007,5.059803856005721,7.170447350566086,5.0652709772861595,7.170447350566086,5.0652709772861595,7.027580115503621,5.070744005794614,7.027580115503621,5.070744005794614
Toa Payoh West,Toa Payoh,400.0,4.0,0.4,601.2895420976888,343.6895420976888,257.6,201.2895420976888,597.0901456230825,339.4901456230825,257.6,197.09014562308255,592.9772814521574,335.3772814521574,257.6,192.9772814521574,588.9492285681627,331.34922856816263,257.6,188.94922856816265,585.0043002480045,327.4043002480044,257.6,185.00430024800448,581.1408433789668,323.5408433789667,257.6,181.1408433789668,-20.148698718722017,2.0,Urgent: deficit today,0.44326603943756354,2026.0,220.0,146.66666666666669,381.53086802975747,219.75867406793128,161.53086802975747,73.0920074012646,377.1952356095483,219.89491001353423,157.19523560954832,73.22824334686754,372.9459882899945,220.0312931621629,152.9459882899945,73.36462649549622,368.7814048952923,220.16782367287033,148.78140489529233,73.50115700620364,364.6997985431231,220.30450170488126,144.6997985431231,73.63783503821458,360.6995159613741,220.44132741759265,140.69951596137412,73.77466075092596
Kaki Bukit,Bedok,1000.0,10.0,0.6799999999999999,781.5082854933345,781.5082854933345,0.0,-218.49171450666552,772.5582344568935,772.5582344568935,0.0,-227.4417655431065,763.7936623579927,763.7936623579927,0.0,-236.20633764200727,755.2108813603995,755.2108813603995,0.0,-244.78911863960047,746.8062771143501,746.8062771143501,0.0,-253.1937228856499,738.5763072923806,738.5763072923806,0.0,-261.42369270761935,-42.931978200953836,0.0,Relocation candidate,0.0,,550.0,383.33333333333337,466.29341850532444,315.21486698801004,-83.70658149467556,-68.11846634532333,457.0027776048762,315.55545685201736,-92.9972223951238,-67.77787648131601,447.89724763440375,315.89641472358903,-102.10275236559625,-67.43691860974434,438.973140360042,316.2377410003576,-111.02685963995799,-67.0955923329758,430.2268410339651,316.579436080385,-119.77315896603488,-66.75389725294838,421.65480693021726,316.9215003621634,-128.34519306978274,-66.41183297116999
Yuhua East,Jurong East,900.0,9.0,0.2,477.42138732060016,477.42138732060016,0.0,-422.57861267939984,472.30542047254335,472.30542047254335,0.0,-427.69457952745665,545.9761367662452,467.29613676624524,78.68,-354.0238632337548,619.7514157312614,462.3914157312615,157.36,-280.24858426873857,614.9491791519056,457.5891791519055,157.36,-285.0508208480944,610.2473902253514,452.8873902253514,157.36,-289.7526097746486,132.82600290475125,0.0,Comfortable,0.2578626349256329,,490.0,360.0,268.1187156405615,209.30267168003866,-221.8812843594385,-150.69732831996134,262.77659712280376,209.52882334973955,-227.22340287719624,-150.47117665026045,307.610008298873,238.36612846737222,-182.38999170112697,-121.63387153262778,352.54773752520595,267.2036782060556,-137.45226247479405,-92.7963217939444,347.5186154127117,267.4305637391938,-142.4813845872883,-92.56943626080619,342.5896958030567,267.6576944222947,-147.4103041969433,-92.3423055777053
Bukit Batok South,Bukit Batok,700.0,7.0,0.31428571428571433,447.1607600897512,447.1607600897512,0.0,-252.8392399102488,442.01209661474957,442.01209661474957,0.0,-257.98790338525043,436.97008095278073,436.97008095278073,0.0,-263.02991904721927,432.0325925952272,432.0325925952272,0.0,-267.9674074047728,427.19755328818854,427.19755328818854,0.0,-272.80244671181146,422.4629261905837,422.4629261905837,0.0,-277.5370738094163,-24.697833899167506,0.0,Relocation candidate,0.0,,380.0,253.33333333333334,268.1187156405615,179.0420444491897,-111.8812843594385,-74.29128888414365,262.77659712280376,179.23549949194583,-117.22340287719624,-74.09783384138751,257.5409173897821,179.42916356299858,-122.45908261021788,-73.90416977033476,252.4095557070241,179.62303688820307,-127.59044429297589,-73.71029644513027,247.3804335945299,179.81711969365867,-132.6195664054701,-73.51621363967467,242.45151398487488,180.0114122057088,-137.54848601512512,-73.32192112762453
Jurong West Central,Jurong West,2100.0,21.0,0.24126984126984125,1883.3556174664825,1883.3556174664825,0.0,-216.6443825335175,1864.740574219642,1864.740574219642,0.0,-235.25942578035801,1846.5168575464381,1846.5168575464381,0.0,-253.48314245356187,1828.6766925561096,1828.6766925561096,0.0,-271.32330744389037,1811.2124592921891,1811.2124592921891,0.0,-288.7875407078109,1794.1166896455466,1794.1166896455466,0.0,-305.88331035445344,-89.23892782093594,0.0,Relocation candidate,0.0,,1070.0,813.3333333333334,983.1019573487257,900.2536601177567,-86.8980426512743,86.92032678442331,963.5141894502807,901.2263847693615,-106.4858105497193,87.89305143602814,944.3166970958679,902.2001604505703,-125.68330290413212,88.86682711723688,925.5017042590886,903.1749882970212,-144.49829574091143,89.8416549636878,907.0615898466099,904.1508694455795,-162.93841015339012,90.8175361122461,888.9888846112082,905.1278050343386,-181.01111538879184,91.79447170100525
Bedok Reservoir,Bedok,800.0,8.0,0.45,747.6939384896989,747.6939384896989,0.0,-52.306061510301106,739.5235569661196,739.5235569661196,0.0,-60.4764430338804,731.5232343573698,731.5232343573698,0.0,-68.4767656426302,723.6895901864018,723.6895901864018,0.0,-76.3104098135982,716.0193113388059,716.0193113388059,0.0,-83.98068866119411,708.5091507206573,708.5091507206573,0.0,-91.49084927934268,-39.18478776904158,0.0,Relocation candidate,0.0,,440.0,310.0,427.4356336298807,320.25830485981817,-12.564366370119274,10.258304859818168,418.9192128044699,320.60434416164964,-21.080787195530093,10.604344161649635,410.5724769982034,320.95075735916646,-29.4275230017966,10.95075735916646,402.39204533003846,321.2975448563633,-37.60795466996154,11.297544856363288,394.3746042811347,321.64470705767116,-45.62539571886532,11.644707057671155,386.51690635269915,321.99224436795805,-53.48309364730085,11.992244367958051
Lower Seletar,Yishun,600.0,6.0,0.39999999999999997,1288.8133244026399,1288.8133244026399,0.0,688.8133244026399,1272.0861162329486,1272.0861162329486,0.0,672.0861162329486,1353.5618608299392,1255.7018608299393,97.86000000000001,753.5618608299392,1756.6737354985612,1239.653735498561,517.0200000000001,1156.6737354985612,2062.2550534935162,1223.9350534935159,838.3200000000002,1462.2550534935162,2046.859261310547,1208.5392613105469,838.3200000000002,1446.859261310547,758.0459369079072,15.0,Urgent: deficit today,0.40956406522217226,2026.0,310.0,206.66666666666669,862.6428242348502,426.1705001677896,552.6428242348502,219.50383350112293,845.4551385690211,426.6309776639275,535.4551385690211,219.96431099726084,890.8844535781924,462.6774072517469,580.8844535781924,256.0107405850802,1141.113036938805,615.5606985597562,831.113036938805,408.89403189308956,1329.396019549199,732.8590339443169,1019.3960195491991,526.1923672776502,1313.5377564572657,733.3215048532813,1003.5377564572657,526.6548381866146
Northshore,Punggol,1600.0,16.0,0.2791666666666667,2967.094994846897,12.8149948468969,2954.28,1367.094994846897,2966.945600269714,12.665600269713549,2954.28,1366.9456002697139,2966.799296762818,12.519296762817486,2954.28,1366.799296762818,2966.6560228620065,12.376022862006423,2954.28,1366.6560228620065,2966.5157183278525,12.235718327852245,2954.28,1366.5157183278525,2966.3783241212986,12.098324121298237,2954.28,1366.3783241212986,-0.7166707255983056,14.0,Urgent: deficit today,0.9959215168129701,2026.0,830.0,553.3333333333334,1887.7679206114524,1079.3270742354448,1057.7679206114524,525.9937409021114,1887.613076596445,1079.332523673269,1057.613076596445,525.9991903399356,1887.4613177636038,1079.3379789992139,1057.4613177636038,526.0046456658805,1887.3125826423643,1079.3434402196424,1057.3125826423643,526.010106886309,1887.1668109869297,1079.3489073409228,1057.1668109869297,526.0155740075894,1887.0239437518674,1079.3543803694313,1057.0239437518674,526.0210470360979
Mandai Estate,Mandai,200.0,2.0,0.6,46.01014134840294,46.01014134840294,0.0,-153.98985865159705,45.570131773589054,45.570131773589054,0.0,-154.42986822641095,45.1394042418186,45.1394042418186,0.0,-154.8605957581814,44.71777437002784,44.71777437002784,0.0,-155.28222562997217,44.305061449485976,44.305061449485976,0.0,-155.69493855051402,43.90108837258663,43.90108837258663,0.0,-156.09891162741337,-2.1090529758163257,0.0,Comfortable,0.0,,120.0,80.0,23.314670925266224,22.695470423136722,-96.68532907473377,-57.304529576863274,22.85013888024381,22.71999289334525,-97.1498611197562,-57.28000710665475,22.394862381720188,22.744541860098412,-97.60513761827981,-57.25545813990159,21.9486570180021,22.76911735202574,-98.0513429819979,-57.230882647974255,21.511342051698257,22.79371939778772,-98.48865794830175,-57.20628060221228,21.082740346510864,22.81834802607576,-98.91725965348914,-57.18165197392424
Yishun Central,Yishun,500.0,5.0,0.08,159.55841210629268,69.11841210629267,90.44000000000001,-340.4415878937073,249.25688865820004,68.37688865820002,180.88000000000002,-250.74311134179996,248.5308264496649,67.65082644966486,180.88000000000002,-251.4691735503351,247.81991816603784,66.93991816603783,180.88000000000002,-252.18008183396216,247.1238626165474,66.24386261654737,180.88000000000002,-252.8761373834526,246.44236461228581,65.56236461228579,180.88000000000002,-253.55763538771419,86.88395250599314,0.0,Comfortable,0.7339647153790646,,290.0,193.33333333333334,96.410512148171,63.1478999581217,-193.589487851829,-130.18543337521163,153.1890193458609,96.06786931233913,-136.8109806541391,-97.26546402099422,152.43022518165486,96.10060126801001,-137.56977481834514,-97.23273206532333,151.68654957545806,96.13336859057979,-138.31345042454194,-97.19996474275355,150.957691298285,96.16617131826241,-139.042308701715,-97.16716201507093,150.24335512297267,96.19900948931314,-139.75664487702733,-97.1343238440202
Pasir Ris Central,Pasir Ris,1100.0,11.0,0.33636363636363636,1373.1250478686825,1073.5250478686826,299.6,273.1250478686825,1360.899215009856,1061.2992150098562,299.6,260.8992150098561,1348.9268764111325,1049.3268764111324,299.6,248.92687641113253,1337.2029920365521,1037.6029920365522,299.6,237.20299203655213,1325.7226222816716,1026.1226222816717,299.6,225.72262228167165,1314.4809259725312,1014.880925972531,299.6,214.48092597253117,-58.64412189615132,3.0,Urgent: deficit today,0.22792266824133497,2026.0,550.0,466.6666666666667,827.9222174118222,545.2028304568604,277.9222174118222,78.53616379019371,815.2250081812097,545.6742068286466,265.22500818120966,79.00754016197988,802.7807838882305,546.1460925229018,252.78078388823053,79.47942585623508,790.5845039466028,546.6184880899494,240.5845039466028,79.95182142328275,778.6312282009644,547.0913940807073,228.63122820096442,80.42472741404066,766.9161149258423,547.5648110466886,216.9161149258423,80.89814438002196
